"M001","M002","M003","M004","M005","M006","M007","M008","M009","M010","M011","M012","M013","M014","M015","M016","M017","M018","M019","M020","M021","M022","M023","M024","M025","M026","M027","M028","M029","M030","M031","M032","M033","M034","M035","M036","M037","M038","M039","M040","M041","M042","M043","M044","M045","M046","M047","M048","M049","M050","M051","M052","M053","M054","M055","M056","M057","M058","M059","M060","M061","M062","M063","M064","M065","M066","M067","M068","M069","M070","M071","M072","M073","M074","M075","M076","M077","M078","M079","M080","M081","M082","M083","M084","M085","M086","M087","M088","M089","M090","M091","M092","M093","M094","M095","M096","M097","M098","M099","M100","M101","M102","M103","M104","M105","M106","M107","M108","M109","M110","M111"
1.74530798717293,1.5442580162158,1.62243829939954,1.62582042723452,1.26662895300013,1.75449019159873,1.38492332407109,1.3450215915659,1.45143526547934,1.24696365844549,1.50525920638907,1.24133169455438,1.46196118780051,1.76738452266388,1.65881014065762,1.57324014269114,1.33475331852758,1.56588151326789,1.44803876522611,1.41271762289278,1.61872117452664,1.41306853844992,1.29793823198021,1.20722094713756,1.69282399958201,1.43113279034453,1.54019717518412,1.64071054501594,1.55626505521842,1.53187420674301,1.48136062630543,1.512006395136,1.33138336657437,1.43997750304864,1.5459783834453,1.68181177767543,1.70427493493581,1.51704850332165,1.53804871907316,1.39232556020553,1.41726362500886,1.52716349546486,1.16796529114121,1.62984123827987,1.36314261925177,1.21920174691105,1.37183106024305,1.43880243870723,1.56362172564171,1.50193087247615,1.46557600362229,1.32112292019842,1.35055728844066,1.64478943049485,1.27645485669727,1.66449005335867,1.43030518023957,1.46112922624962,1.28634323568663,1.75996965992235,1.34808011103274,1.61482787444324,1.64375522835686,1.59223587913863,1.76784509060561,1.50797201528924,1.39821120211139,1.31635605351289,1.6247440689442,1.41347984100241,1.28851832733015,1.66614831619972,1.50451212321562,1.49068944760141,1.56895223935912,1.53782528988419,1.38330274827347,1.36305787305624,1.54650668465773,1.42312678213214,1.36655923386547,1.48676297471478,1.5141014851157,1.52537793183947,1.39070267743947,1.52765764559533,1.61498993667868,1.73813691093007,1.71133902169597,1.52700166506825,1.54901790526829,1.45986337010309,1.44570042762034,1.37639253992611,1.66698398512822,1.5094616912603,1.49091520230991,1.42512636992981,1.68592414195292,1.60157870503124,1.37864013371241,1.48232778486663,1.61715332440328,1.38707960488328,1.80059920391585,1.70690574454918,1.42244582092309,1.28029623695113,1.72201012539044,1.43755550621118,1.45815629489273
1.74995246486826,1.54976903841466,1.62681754953216,1.62969121181187,1.27174358365824,1.75807154542158,1.39038713190686,1.35007389168697,1.45574539200723,1.25148981786326,1.50965024032822,1.24581192012732,1.466782123832,1.77152670625361,1.66274811877492,1.5783791757624,1.33973792184101,1.57094869855666,1.45331867246012,1.41754215599984,1.62316565198249,1.41851176465907,1.30315325932132,1.21209494894333,1.69643387214201,1.43614999735047,1.54547883065937,1.64518987289921,1.56161318827483,1.53629865152523,1.4863865737315,1.51719509533229,1.33644659377555,1.4442362857307,1.55060816296966,1.6863289421339,1.7080633254721,1.52173754496111,1.54347521198992,1.39748876949855,1.42200663618561,1.53141921488904,1.17285660994478,1.63457035974192,1.36779992256723,1.22419968554342,1.37732250265645,1.4430826923387,1.56817756067606,1.50733189383893,1.47035454968607,1.32580134823809,1.35548576027918,1.64839978492284,1.28163671599454,1.66969456491933,1.43535233358851,1.46582591631374,1.29078824526195,1.76276228361514,1.35294613721294,1.61939749937728,1.64815912193473,1.59726307371993,1.77083538542309,1.51282283292851,1.40372071981029,1.32176873307177,1.62875633071771,1.41828312556102,1.29401063573728,1.67003226604748,1.50908271347719,1.49572036021407,1.57421627525887,1.54216984407919,1.38824083225017,1.36832120973354,1.55114588183246,1.42786839184982,1.37137426339621,1.49220374228001,1.5187568034956,1.53055112096705,1.39564644239662,1.53278832741139,1.62018718759635,1.74148540046265,1.71514372129362,1.53136877880585,1.55368496860493,1.46544459171202,1.45000918275782,1.38114373832718,1.67132485133955,1.51462885197378,1.49613313597353,1.42993302251393,1.68954673054831,1.60490615682319,1.38362708490095,1.48775726709021,1.6227395409236,1.39225536852357,1.80458421261378,1.71092391261369,1.42826641208185,1.28510841716543,1.72622068120587,1.4426896265067,1.46289956935105
1.75449071958093,1.55523830028662,1.63111002273712,1.63343250606295,1.27683170220775,1.76157554877502,1.39582665179923,1.35511527119924,1.45998824984633,1.25601963792095,1.51396448664399,1.25026912269351,1.47154031929826,1.77558121125791,1.66662046797052,1.58343207968768,1.34470754251865,1.57595259285067,1.45855468470287,1.42231934647566,1.62750825649617,1.42391988687339,1.30836423383598,1.21699196230244,1.69991629496779,1.44112158379817,1.55069914939213,1.64957145014931,1.56689330318535,1.54063348366837,1.49136000319796,1.5223245395749,1.34150707426795,1.44844317988378,1.55514482595215,1.69073333585221,1.71171021168405,1.52634676936135,1.5488525990015,1.4026229570849,1.42670866048649,1.53559136994323,1.17778156177635,1.63921756613835,1.37243101261466,1.22918612897147,1.38281094126565,1.4473055885506,1.57265217237128,1.51269021617445,1.4750688879047,1.33045621211409,1.36038793433531,1.6518925602924,1.28683563608049,1.67481195732636,1.44035603357775,1.47046376968928,1.29519853220868,1.76542951247408,1.3577884223162,1.62393642674922,1.65250342916794,1.60222704853705,1.77371321124548,1.51762203701589,1.40918897004241,1.32716633740869,1.63265752346024,1.42304733451121,1.2995246445897,1.67379109727294,1.51357305689785,1.50069160069007,1.57941634923071,1.5464194285397,1.39314410668563,1.37357435926727,1.55569404649722,1.43255983838019,1.37617330292279,1.49758717434863,1.52334508912306,1.53567624997904,1.40054739125005,1.53784790990991,1.62530431209627,1.74471483895688,1.71881123141661,1.53565092254575,1.55827640804617,1.47100316148036,1.45424693915279,1.38586195360026,1.6755407060967,1.51973294167206,1.5013027223105,1.43469864753924,1.69305702707031,1.60812040882874,1.38857903274628,1.49313159276588,1.62827637255766,1.39738812323839,1.80842968829568,1.71483064815665,1.4340585901046,1.28994171361172,1.73029959990067,1.44779292701909,1.4675795679039
1.75891423335248,1.56063038731063,1.6353093184561,1.6370652333061,1.28191024200951,1.76496883516664,1.40124994321879,1.36015788178028,1.46417187388247,1.26055932464184,1.5182122493768,1.25471934839058,1.47624634891399,1.77950483298844,1.6703964264654,1.58840466110814,1.34966823932452,1.58088667095528,1.46376694366346,1.42705671416943,1.63178528045229,1.42933195951771,1.31356857975596,1.22191084262196,1.70328696819773,1.4460619019358,1.55587334950671,1.65385204449316,1.57210748490938,1.54488775606969,1.49629874192042,1.52741356673279,1.34656448669227,1.45259059598969,1.55961295659309,1.69504417349564,1.71524822526448,1.530909781788,1.55419953785409,1.40773684339943,1.43139129777214,1.53967564026792,1.18273551777716,1.64377265054081,1.37705224211869,1.23419019926306,1.38831830717961,1.45146545650948,1.57706024842727,1.51800582243959,1.47973679325273,1.33509345364396,1.36530084650978,1.65528480948949,1.2920589431731,1.67986900268633,1.44533030891191,1.47505027666521,1.29957186595737,1.76797254678257,1.36260874757732,1.62839602560387,1.65673763518516,1.60711120034602,1.77643931195638,1.522357041888,1.41461616639288,1.33251408336058,1.63645811771337,1.42778928399448,1.30507004008633,1.67745599581346,1.5179877614726,1.50561026235377,1.58455887277287,1.55059110194281,1.39803738322174,1.37881593208293,1.560160558959,1.43721549641612,1.38096361156126,1.50292552887902,1.52786570635218,1.54075081845496,1.40542683241301,1.54284398296948,1.63035218538723,1.74782965425908,1.72237807214131,1.53986266430194,1.56279438865821,1.47656279765527,1.45842444649413,1.3905515311827,1.67966109346201,1.52477694815428,1.50643415620521,1.43942738042332,1.69645286590717,1.61122372510375,1.39351547079762,1.49845051056948,1.6337425015131,1.40248152559325,1.8121729941372,1.71863667442926,1.43981703681039,1.29479273547544,1.73428221385602,1.45285608536931,1.47220948203187
1.76324296943446,1.56595704215329,1.63942323019747,1.64054713509282,1.28700271958137,1.76828309601979,1.40662728780669,1.36520405506902,1.46829595205371,1.26511316846405,1.52238551370782,1.25914844502817,1.48087042046649,1.78332842251398,1.67409675253752,1.59327630083192,1.35462187583544,1.5857291155375,1.46895722948694,1.43176372690064,1.63594546098067,1.43473887402327,1.31876379344853,1.22686214640126,1.70653577219062,1.45095838335931,1.56100907385114,1.65802553585021,1.57723572764361,1.54904507951597,1.50119799951203,1.53246267377498,1.35162975180801,1.45668674455356,1.56401315596725,1.69924298076182,1.71865007826701,1.53541383315925,1.55950583965532,1.41283264768438,1.43605049237422,1.5436702208205,1.18772612214877,1.64824198964558,1.381666015508,1.23921518188344,1.39383623631412,1.45556529417011,1.5813946514774,1.52328205538173,1.48435674118479,1.33970774709353,1.37021306016639,1.65855561381505,1.29733070867868,1.68484642753246,1.45027802611267,1.4795880263527,1.30391277915611,1.77038820701244,1.36739457281098,1.63278061114863,1.66085256427556,1.61188837378404,1.77905374933931,1.52700243002097,1.41998187774262,1.33781251861591,1.64014509194427,1.43250379414011,1.31065301525662,1.68099294849293,1.52231467890269,1.51046772050032,1.58965305763567,1.55467810950196,1.40292162628264,1.38405347236727,1.56454930887583,1.44184339548055,1.38575049536639,1.50821800245785,1.53232727322779,1.54578390792977,1.41027927642236,1.54777483228563,1.63534276759026,1.75082529136946,1.7258064719438,1.54398943877845,1.56723605483411,1.48211987538043,1.46254658865785,1.39521823406711,1.68367684183329,1.5297737718186,1.51153233175815,1.44412774868194,1.69973532315601,1.61420263365546,1.39843057396838,1.50369938134906,1.63912447351897,1.40753131944201,1.81578153662198,1.72232486460361,1.44553676412218,1.29967360077626,1.73814546255356,1.45785750825782,1.47678010288917
1.76746408147859,1.57123611907719,1.64345422917586,1.64388211194174,1.29204223613454,1.77150032908274,1.41200018623082,1.37025166779996,1.47234109184773,1.26968654093913,1.52648519812002,1.26356157967819,1.48541631049435,1.78705186635728,1.67771689685752,1.59803841046111,1.35957946715509,1.59047711125607,1.4741137539807,1.43643968887412,1.63998789965387,1.44015134930964,1.32393649872883,1.23183914439604,1.70966577088689,1.45580630200232,1.56608900819253,1.66210300225351,1.58231077706645,1.55312950272409,1.50605888649533,1.53745422750407,1.35668797730883,1.46071076560765,1.5683389141627,1.70335854965836,1.72193970034205,1.53984744906032,1.56477048891256,1.4179213445313,1.44066860317649,1.54757706881686,1.1927431584888,1.65262957911789,1.38626250826217,1.2442510686421,1.39937310447678,1.45959724969085,1.58564940079181,1.52852222087482,1.48893098024509,1.3443052669287,1.37512724935037,1.66171835123424,1.30264271109197,1.68974622981504,1.45517974580112,1.4840677505527,1.30821883945014,1.77267361295887,1.37214208343975,1.63706731480574,1.66483486991876,1.61656042295182,1.7815718432678,1.53156047209812,1.42527742792336,1.34304804188997,1.64374073194602,1.43718637976515,1.31626813887039,1.68441480554549,1.52658222971834,1.51527176120534,1.5946813670363,1.5586967553331,1.40780057101036,1.38929028209288,1.56886430808442,1.44643442719223,1.39051790583371,1.5134735038983,1.53671166618814,1.55077146631337,1.41511646504408,1.55264826249024,1.64024971756476,1.75369791257584,1.72911999464288,1.54803325016318,1.57159316202823,1.487666314401,1.46659891997569,1.39985979646305,1.68759306924854,1.53471964804881,1.51658283943304,1.44879102545554,1.70289662433746,1.61707101239113,1.40332862904546,1.508866811293,1.64440455658954,1.41256834964098,1.81928025207129,1.7259072367769,1.45120905914402,1.30457179122337,1.74190240683766,1.46279498098816,1.48129135858372
1.77157677365219,1.5764378272153,1.6473987975922,1.64705485415623,1.29708845779962,1.77459173709768,1.41732677962861,1.37529362477784,1.47631497812446,1.27426726283143,1.53050063010392,1.26796424108243,1.48989004118224,1.79064531333607,1.68122973076677,1.60272293391421,1.36452590117898,1.59512616781143,1.47924436411495,1.44108080571286,1.64390540080423,1.44555694705801,1.32906866759098,1.23684775928895,1.71267581928993,1.4606179004941,1.57111477454901,1.66607747192009,1.58730583260479,1.55712282950994,1.51086627792209,1.54238397587121,1.36174168320425,1.46466642078519,1.5725813845817,1.70734779653109,1.72507385366236,1.54420906422754,1.56997116135068,1.42296851825862,1.44524843388571,1.55139606239049,1.19779407074183,1.65690260414522,1.39084688378123,1.24928390341282,1.40490634785129,1.46356685694751,1.58981561236484,1.5337211601491,1.49345204856858,1.34888964099784,1.38002346435248,1.66477202042085,1.30799292794409,1.69454873260914,1.46004444318084,1.48849217145429,1.3124889897214,1.77484024345968,1.37685838919293,1.64123260233128,1.66864980311559,1.62112137284102,1.78396841533165,1.53602227636487,1.43052955076089,1.34824806536574,1.64721170806391,1.44184300051425,1.32191859021735,1.68771108221711,1.53077068756623,1.52001090354464,1.5996367296801,1.56262445856055,1.41264686529287,1.39450560346866,1.57310707682087,1.45098351365323,1.39527601955349,1.5186772390256,1.54101395588318,1.55570320124769,1.41992865355826,1.55745501346943,1.64507788595635,1.75643864460481,1.73228845048944,1.55198829944707,1.57586322281784,1.49319455827182,1.47059726512844,1.40448122497609,1.69138927546567,1.53958940785853,1.52159151356491,1.45340707582654,1.70593243439178,1.61981264983026,1.40821132948598,1.51398461423223,1.64958818810877,1.41755578230122,1.82261296036023,1.72937117206251,1.4568437442666,1.30948507379703,1.74551509581356,1.46766654700304,1.48573867298429
1.77558351890624,1.58156782102612,1.65124832562314,1.65010259551502,1.30209579984456,1.77755410748929,1.42259156827883,1.38032067409106,1.48020683258178,1.27883306651932,1.53440632169401,1.27234944174176,1.49428890548205,1.79411179773033,1.68462736059881,1.60732860626387,1.36945673346387,1.59966309496175,1.48434558104601,1.44568759235898,1.64771036301024,1.45094463772161,1.33415188354344,1.24185615954989,1.71556258787106,1.46537099318659,1.57605390027883,1.66993349748637,1.59220974894877,1.56101684986798,1.51562006276225,1.54724726162916,1.36677619986881,1.46853152240489,1.57673892424522,1.71121715275125,1.72809425874153,1.54848839522835,1.57509775089529,1.42799113908404,1.44977919049483,1.55510353696587,1.20286051106852,1.66107524391612,1.39539766856783,1.25428899116471,1.41043574645253,1.46744495132005,1.59388377027059,1.53884564499693,1.49791066678705,1.35343947709845,1.38490377492432,1.66768938898651,1.31335810441611,1.69925745151755,1.46486904586782,1.49284130539372,1.31674159578209,1.77686558396036,1.3815301174014,1.64526294624935,1.67230367617117,1.62557101465109,1.78623635500031,1.54038150580809,1.43570171649989,1.35338876182964,1.65056137507342,1.44644936856057,1.32757701315043,1.69088284548239,1.53485346967067,1.52466715601892,1.60452614581012,1.56645236093471,1.41747088717628,1.39970319517636,1.57725080521064,1.45548570988277,1.39999145181415,1.52382130655444,1.54522969253447,1.56057261685078,1.42471594358799,1.56217270261937,1.64981478104333,1.75904306189806,1.73533464229855,1.55583850515086,1.58004089456261,1.498697855413,1.47451327268454,1.40904850800596,1.69507597751381,1.54440132574974,1.52653393596034,1.45796128208322,1.7088344204367,1.62242621364891,1.41307498043424,1.51906525048346,1.65466960545322,1.4224874955504,1.82582994757266,1.73271601291998,1.46246005277159,1.31439961801479,1.74901048555111,1.47246171004667,1.49008651319654
1.77947104057614,1.586622241079,1.65499730317519,1.65301310194975,1.3070674505259,1.78037631433408,1.42781176370728,1.38531136324853,1.4840132604274,1.28337174643228,1.53821893206714,1.2767249384481,1.49862737114915,1.79743638703857,1.68790050563401,1.61184779691854,1.37434155127947,1.60410008108602,1.48939581224278,1.45023386194747,1.65136221374417,1.45629540106696,1.33918384951355,1.24686180791602,1.71828471112333,1.47006169910152,1.58091561518845,1.67366664809834,1.59703665827263,1.56482395039908,1.52030006230995,1.55203172909577,1.37178605929713,1.47231310974494,1.58080578305401,1.71497498364869,1.73096408271291,1.55267239681719,1.58015585062349,1.43296080141616,1.45423569608705,1.55869844498181,1.20792681184207,1.665142408341,1.39989906323033,1.25928296927919,1.41593690163603,1.4712336820141,1.59784350075317,1.54390908501537,1.50229646979973,1.35794443410044,1.38973043151295,1.67045083611288,1.31870012006244,1.70387924373993,1.46963523865348,1.49710394952642,1.32097202165178,1.77876870420169,1.38617626751021,1.64914781570864,1.67579219321246,1.62991941857977,1.78837405178064,1.54464393147607,1.4407922277952,1.35846638269162,1.65378813007412,1.45100006977529,1.33322499734825,1.69390532434785,1.53885523230629,1.52925565026835,1.60932531737076,1.5701872014799,1.42224576083406,1.40486012845242,1.58131722455018,1.45991982677489,1.4046616420843,1.52891005657069,1.54934504478967,1.56536003556468,1.42945615577087,1.566819089827,1.65446886490708,1.76147367079348,1.7382230477255,1.55959588280871,1.58412424601748,1.50414974739994,1.47834386255071,1.41355699987265,1.69864042848301,1.54913174627094,1.53141320708123,1.46244297849833,1.71157126419265,1.62488631958507,1.41790055146503,1.52409351304275,1.65964412083131,1.42737861624806,1.82889757825938,1.73590354314659,1.46806449359,1.31928957718825,1.75236062220183,1.47720184576976,1.49435852982306
1.78325525075374,1.59158996187326,1.65864806446232,1.65582388128023,1.3119866672151,1.78305374596876,1.43299709728583,1.39026410463659,1.48770715083818,1.28788435108914,1.54190952401038,1.28107174223322,1.50289040278323,1.80061727055797,1.69103621169914,1.61629223931435,1.37920218347559,1.60842764840253,1.49438792861035,1.45471581917353,1.65489230080569,1.46157768496989,1.34416558003928,1.25183847494968,1.72088132215817,1.47468416596314,1.58567998833471,1.67728139125755,1.60178048222968,1.56851516012982,1.52489479336088,1.55672441042765,1.37676971523616,1.47598072902653,1.58474519738031,1.71858859871063,1.73367193933492,1.55673968763253,1.58512451655394,1.43790361168995,1.4586181936287,1.56219116397701,1.2129908961991,1.66908424910854,1.40432383696081,1.26424094606009,1.42140048183361,1.47491456013702,1.6016670503599,1.54889133051907,1.50659053383151,1.36240116611387,1.3945252363068,1.67306888174477,1.32400959973872,1.70837018708806,1.47433962313299,1.50126046883335,1.32515607976883,1.78052313915355,1.39077118868806,1.65287264891911,1.6791140758724,1.63414970876778,1.79037616008047,1.54880691797897,1.44583319935644,1.36353058901446,1.65686631903519,1.45546826786037,1.33884996319134,1.69677178283679,1.54274395084834,1.53376499702431,1.61401581812676,1.57379966853261,1.42696921071251,1.4099944638214,1.58526893169168,1.46428116142388,1.40925402601983,1.53394869300312,1.5533471448422,1.57004047968567,1.43414102587303,1.57137166015504,1.65900250893791,1.76375426959476,1.74095418332342,1.56323535560856,1.58809303231735,1.50953871345616,1.48207198684781,1.41799642650151,1.70205801243149,1.55378894111357,1.53619557186066,1.46683379309341,1.71417565873467,1.62721856412107,1.42268907869538,1.52905540451151,1.66450469760231,1.43223161981409,1.83179668154936,1.73895438119514,1.47362609612887,1.32414989752661,1.75555444894655,1.48186213292095,1.49853648335597
1.78689179008028,1.59650066695397,1.66218866702894,1.65851635070507,1.31687346642537,1.78561853245107,1.43810630645577,1.39517105582471,1.49129296211456,1.29236073555963,1.54549680629205,1.28539262100301,1.50710126631073,1.80363849572318,1.69402320214275,1.62065210900706,1.3840109476435,1.61266252202387,1.49930725133005,1.45912436197361,1.65829224178659,1.46680264327243,1.34912792097773,1.25679950633398,1.72333745752767,1.47922854703122,1.59034231878134,1.68077849610275,1.60645175546045,1.57210286012555,1.52940042189419,1.5613346724284,1.38169916261806,1.47954096743469,1.58857822350699,1.72207926170037,1.73625236374932,1.56070137209575,1.59000608863766,1.44277532466311,1.46291360037811,1.56557484466839,1.2180536077775,1.672914498922,1.40867590990231,1.26914189969558,1.42682371125491,1.47849273572749,1.60537679881094,1.55378195758188,1.51079848409517,1.36680131117544,1.39925761329833,1.67554490467226,1.32928091436642,1.71276905216671,1.47896799513193,1.50530871275103,1.32930542015389,1.78212780194418,1.39531458251608,1.65645637419505,1.68229950280183,1.6382919457704,1.79220532413375,1.55287392603997,1.4507877382879,1.36854966412455,1.65981995023588,1.45984738175099,1.34446010034917,1.69950137521325,1.54653852915609,1.53818682744107,1.61862294681452,1.57729773184315,1.43162578967487,1.41508316559752,1.58911427111683,1.46855916464976,1.41377242990763,1.53890158100652,1.55724495343815,1.5746142395056,1.43877018401096,1.57583666157919,1.66344268651035,1.76588645169314,1.74354336181444,1.56676160022142,1.59195195451131,1.51487113755611,1.48569455223729,1.42234757214788,1.70535867386507,1.55834764424665,1.54089077176515,1.4711308272537,1.71663173344052,1.6294024305946,1.42742492289093,1.53396764240826,1.66927676933144,1.43701791256182,1.83454908888636,1.74186784675698,1.47916947005704,1.32897317732679,1.75861937209342,1.48645781142418,1.50261979064135
1.79042464024112,1.60131391034948,1.66561356808359,1.6610800493223,1.32170680212618,1.78802829375329,1.44318563285792,1.40001160208218,1.49475948629638,1.29677661859574,1.5489679634015,1.289661378559,1.51122335512988,1.80652812394373,1.69688093269225,1.62492123821661,1.38875758887895,1.61680291248305,1.50412344937574,1.46343805070494,1.66156510795811,1.47194832863967,1.35406735533449,1.2617306162587,1.72564904609435,1.48369389120187,1.59490505329619,1.68415867100398,1.61104549174418,1.57559152285165,1.53380061941043,1.56583639849671,1.38656637444916,1.48296627402592,1.5922652092968,1.72544006469633,1.7386810521153,1.56452275086067,1.5947771818014,1.44759061842143,1.46710346067486,1.56884702044219,1.223110684111,1.6766225548053,1.41291830581528,1.27399649959712,1.43218717527181,1.48194415477164,1.6089515169502,1.55859166834607,1.51488813081116,1.37113765264654,1.40390719723684,1.67788033270492,1.33448792587148,1.71703282854302,1.48351532846807,1.50923612921456,1.33336852545885,1.78357069850374,1.39976996382318,1.65991787087123,1.6853814967322,1.64234830159372,1.79389822300749,1.55683695293317,1.45566670824026,1.3735163402123,1.66265180384264,1.46412446104968,1.35002588800382,1.70209428382,1.550246694592,1.54252456086794,1.62311506634133,1.58066956984156,1.43620202745275,1.42012184361068,1.59283357345308,1.47274237633795,1.41819214908182,1.54378261662901,1.56101133638244,1.57906172356731,1.44330676347316,1.58021544350593,1.66775675085953,1.76787550817201,1.74598681988453,1.57017218047475,1.5956841578399,1.52011451153109,1.48918085483854,1.42661815909531,1.70853055959134,1.56280193504567,1.54548138765613,1.47532508588522,1.7189487980308,1.63144030811055,1.43208174572958,1.53879939454732,1.67396801763779,1.44176075046564,1.83716067219383,1.74465595415487,1.48465237680989,1.33372670770483,1.76153810723269,1.49095462308043,1.5066223652305
1.79379298246391,1.60608762831925,1.66889740114132,1.6635335911693,1.32648999149511,1.79029833615397,1.44817790467209,1.40474397113913,1.49809897552457,1.30110150048572,1.55233775679802,1.29389524680167,1.51529942407104,1.80926047924532,1.69958944777094,1.62914697689419,1.39340756016794,1.62088186710997,1.50882408731138,1.46762810378507,1.66472231961634,1.47699383725061,1.35900496232558,1.26661585201483,1.72784346130441,1.48807299754385,1.59938513345555,1.68744420166918,1.61556360332784,1.5789650007418,1.53807157337354,1.57020658078003,1.39132709820108,1.48627490791557,1.59584067224832,1.72867202606529,1.74097682789256,1.56822593598553,1.59946057346653,1.45228095334696,1.47116641833723,1.57201554256495,1.22814133526555,1.6802146282574,1.41704242110426,1.27879400211659,1.43745229765041,1.48529094820665,1.61239817115155,1.56330754488623,1.51885054911708,1.37535503605805,1.40844183371827,1.68008716835569,1.33959563898679,1.72119030395315,1.48793708926563,1.51305675871392,1.33739279640103,1.78485299525441,1.40416461078364,1.66326528913134,1.68836252644138,1.64633271172736,1.79541214132458,1.56073511092675,1.46051092884594,1.37847661125899,1.66535809259752,1.46828554295132,1.3555387157296,1.70455462730719,1.55386433611202,1.54676543417816,1.62749331495205,1.5839254778994,1.44065628546711,1.42506053648312,1.59645441423698,1.47680244222688,1.42250238483041,1.54853818469631,1.5646495076178,1.58340051436487,1.44773268750684,1.58450283078619,1.67197214394982,1.76975150238918,1.74829154376379,1.57347772931929,1.59931265171755,1.52524768436267,1.49253784721448,1.43079087538102,1.71158066637672,1.56711572279271,1.54994946282456,1.47941069144554,1.72115078761703,1.63335669722068,1.43662241302873,1.54359301272543,1.67858236078078,1.44639768798565,1.83963249654588,1.74733246892016,1.49013301476158,1.33838232093665,1.76433206548173,1.49538647101303,1.51052815075824
1.79702933028906,1.61076941518773,1.67208414875853,1.66585963297478,1.33121528076954,1.79241279247738,1.45306173957595,1.40937505673043,1.50130097384133,1.3053275748089,1.55557444091298,1.29803259539547,1.519253624945,1.81187526023981,1.70217475545575,1.63326635498181,1.39794402049156,1.62487367428096,1.51338203358322,1.47169002884342,1.66777434477504,1.4819229301057,1.36390027325723,1.2714387363822,1.72990078143593,1.49235802958712,1.60375091042632,1.69062158237285,1.62000163597088,1.5822256436806,1.54220672977852,1.57444305238016,1.3959869429938,1.48944156579122,1.5992568166327,1.73177323154936,1.74310958288197,1.5717783143962,1.60401638241316,1.45686810701443,1.47508994194388,1.57506271365668,1.23311807290656,1.68367105731099,1.42103842764086,1.28351592144875,1.44263063520287,1.48850851504651,1.61568730797958,1.56794808856665,1.52266948456769,1.37946186020267,1.41287501944741,1.68217442923991,1.34462519444703,1.72520722415049,1.49225123488788,1.51674191305213,1.34130876540386,1.78599436142875,1.40846318716824,1.6665145442169,1.69128383457308,1.65023598186703,1.79678274073217,1.56454678705235,1.46529372325263,1.38341975894122,1.66793131694454,1.47231281180618,1.36097308766303,1.70688003502641,1.55737897799546,1.55091002334043,1.63173854433169,1.5870421571001,1.44500402192186,1.42989990565531,1.59993581689062,1.48072909182329,1.42669139957397,1.55317666421205,1.56813990018244,1.58759004141166,1.45203936781204,1.58868921243959,1.67604363921837,1.77150452931652,1.75043014890044,1.5766491431957,1.60279707271684,1.53026625827707,1.49574214938681,1.43486586783159,1.71447571754498,1.5713068642108,1.55427590157115,1.48337810363232,1.7232254626845,1.63513644837977,1.44104514549225,1.54826512027656,1.68313274728766,1.45091823561748,1.84193560519724,1.74988184086069,1.49549427214691,1.34293740353494,1.76697746786386,1.49972616512989,1.51434014638988
1.80010464324376,1.61535754863914,1.67511801321814,1.66808823227477,1.33590303943809,1.79437850353362,1.45787531818164,1.41390902991547,1.50437933643406,1.30946107739631,1.55871170030492,1.30207441283633,1.52307760716463,1.81433978475417,1.70461535832598,1.63725736961671,1.40238888100685,1.62873929381809,1.5178308515059,1.47564280366741,1.67072259374265,1.48675450336314,1.36877442406758,1.27620229455686,1.73183491615178,1.49656443657349,1.60804597321462,1.69371783491873,1.62436297297485,1.58538579040836,1.54621483792147,1.57857420212842,1.40054098121504,1.49249764589431,1.60257299140963,1.73478380334896,1.74514247235967,1.57522004040328,1.60850445365672,1.46136176445118,1.4788941688625,1.57800321237842,1.23805388972386,1.68703460785122,1.42492463061056,1.28817895245302,1.44773478402674,1.49162509360418,1.61887347150955,1.57251420242311,1.52636886596943,1.38347416270211,1.41720966746475,1.68416088366027,1.34955232043761,1.72913603681452,1.49645664463584,1.52032783078982,1.34511241164455,1.78696915067043,1.41265098668438,1.66964729891369,1.69408949906534,1.65401037388263,1.79797401201949,1.5682236796067,1.47005663155096,1.38835944100927,1.67040539511433,1.47622197270562,1.36633998896732,1.70910049486232,1.56080866058193,1.55496389703524,1.63587562463923,1.59005362147221,1.44923689437967,1.43464946376886,1.603325369282,1.48453756629195,1.43077917903052,1.55772636495293,1.57151461437677,1.59168809588906,1.45623091668918,1.59281261501998,1.68002681814148,1.77316069277337,1.75247598484289,1.57972319044924,1.60619579638499,1.53518043409049,1.49881527348624,1.43883821646864,1.71727643766652,1.57538785526705,1.55848626390882,1.48726463255074,1.72519190689694,1.63679983658766,1.44537167895145,1.55285134703211,1.68755676417553,1.45535475534745,1.84413643834103,1.75233479356989,1.5007809999726,1.34738764584467,1.76952519465497,1.50395050074284,1.51806295594085
